N,Overlap,Deg_Rate,Noise_Std,Memory_Class,r_star,fidelity_at_r,fidelity_prev,slope,collapsed,braak_at_collapse,plateau_height,post_floor,transition_width,auc
500,medium,medium,0.2,strong_salient,0.95,0.22361878323554993,1.0000003592967988,-15.527631521224976,True,Stage_3,1.0000001684216893,0.40787304751078296,0.07120036335400304,0.9361811865448951
500,medium,medium,0.2,weak_dense,0.85,0.0480088717614611,0.9999687832196553,-19.039198229163883,True,Stage_3,0.9999999049080742,0.02119734686519951,0.04201857611706428,0.8305784563672883
500,medium,medium,0.2,weak_remote,0.7,0.3736203285640416,0.9999999407132467,-12.527592242984102,True,Stage_3,0.9999766415887409,-0.0018377432082262305,0.08485805444499761,0.6991919957354044
500,medium,medium,0.3,strong_recent,0.95,0.20079987613856792,0.9999938371181488,-15.983879219591616,True,Stage_3,1.0000000811464647,0.40026457108557234,0.0688436682716922,0.9350397573910653
500,medium,medium,0.3,strong_salient,0.95,0.2236187816262245,1.0000003592967988,-15.527631553411485,True,Stage_3,1.0000001684216893,0.4078730469743412,0.07120036320643719,0.9361811864644289
500,medium,medium,0.3,weak_dense,0.85,0.0480088717614611,0.9999687832196553,-19.039198229163883,True,Stage_3,0.9999999049080742,0.021197346920871902,0.04201857611706428,0.8305784563756392
500,medium,medium,0.3,weak_remote,0.7,0.3736203285640416,0.9960528737430772,-12.448650903580711,True,Stage_3,0.9995448341336517,-0.0018377432703144021,0.08512450320412557,0.6986702286501104
500,medium,medium,0.4,strong_recent,0.95,0.2007998277246952,0.9999938346147538,-15.98388013780117,True,Stage_3,1.0000000811464647,0.40026455411314976,0.06884366278407139,0.93503975482136
500,medium,medium,0.4,strong_salient,0.95,0.22361877825856208,1.0000003592967988,-15.527631620764732,True,Stage_3,1.0000001684216893,0.407873045851787,0.07120036289764209,0.9361811862960457
500,medium,medium,0.4,weak_dense,0.85,0.0480088717614611,0.9999687832196553,-19.039198229163883,True,Stage_3,0.9999999049080742,0.021197346927701605,0.04201857611706428,0.8305784563766636
500,medium,medium,0.4,weak_remote,0.7,0.3736203285640416,0.9749461851809174,-12.026517132337515,True,Stage_3,0.9974778554073224,-0.0018377432421677641,0.08660868480630712,0.6958469515151694
500,medium,medium,0.5,strong_recent,0.95,0.2007997364550829,0.9999938319921493,-15.983881910741328,True,Stage_3,1.0000000811464647,0.40026452281574415,0.06884365232405776,0.9350397501267492
500,medium,medium,0.5,strong_salient,0.95,0.22361877220869064,1.0000003592967988,-15.527631741762162,True,Stage_3,1.0000001684216893,0.4078730438351632,0.07120036234290406,0.9361811859935522
500,medium,medium,0.5,weak_dense,0.85,0.0480088717614611,0.9999687832196553,-19.039198229163883,True,Stage_3,0.9999999049080742,0.021197346891845683,0.04201857611706428,0.8305784563712852
500,medium,medium,0.5,weak_remote,0.7,0.3736203285640416,0.9119240836054087,-10.76607510082734,True,Stage_3,0.9905621785060056,-0.0018377429151700602,0.09173286869201946,0.6871640325080376
500,medium,slow,0.1,strong_recent,0.925,0.1946698124855757,0.9999938378334046,-32.21296101391315,True,Stage_3,1.0000000153289121,0.31980361736118795,0.08461412928121104,0.9274754680309445
500,medium,slow,0.1,strong_salient,0.95,0.2236187841296196,1.0000002069473266,-31.05525691270828,True,Stage_3,1.0000001272243613,0.4887765788733959,0.0604298867507993,0.9485972489081322
500,medium,slow,0.1,weak_dense,0.825,0.308191230095923,0.9999687832196553,-27.671102124949293,True,Stage_3,0.9999999938230405,0.02733887928981955,0.04139160656331642,0.8255770136005672
500,medium,slow,0.1,weak_remote,0.7,0.3736203285640416,0.9414519995450974,-22.71326683924223,True,Stage_3,0.9999822885857688,-0.0011699873810013138,0.044777423070213374,0.7018870297564581
500,medium,slow,0.2,strong_recent,0.925,0.19466980859637262,0.999993837594986,-32.212961159944534,True,Stage_3,1.0000000153289121,0.31980361176133154,0.08461412849890637,0.9274754673309625
500,medium,slow,0.2,strong_salient,0.95,0.22361878323554993,1.0000002069473266,-31.055256948471065,True,Stage_3,1.0000001272243613,0.4887765769243241,0.060429886298406066,0.9485972486644982
500,medium,slow,0.2,weak_dense,0.825,0.308191230095923,0.9999687832196553,-27.671102124949293,True,Stage_3,0.9999999938230405,0.027338879389222713,0.04139160656331642,0.8255770136129926
500,medium,slow,0.2,weak_remote,0.7,0.3736203285640416,0.9414519995450974,-22.71326683924223,True,Stage_3,0.9999822885990142,-0.0011699873703221477,0.044777423070213374,0.7018870297657404
500,medium,slow,0.3,strong_recent,0.925,0.1946697957664728,0.9999938371181488,-32.21296165406704,True,Stage_3,1.0000000153289121,0.3198035995960236,0.08461412712009786,0.9274754658281804
500,medium,slow,0.3,strong_salient,0.95,0.2236187816262245,1.0000002069473266,-31.055257012844084,True,Stage_3,1.0000001272243613,0.4887765739202499,0.060429885614018186,0.9485972482889891
500,medium,slow,0.3,weak_dense,0.825,0.308191230095923,0.9999687832196553,-27.671102124949293,True,Stage_3,0.9999999938230405,0.027338879380033664,0.04139160656331642,0.825577013611844
500,medium,slow,0.3,weak_remote,0.7,0.3736203285640416,0.9414519995450974,-22.71326683924223,True,Stage_3,0.9993885253306685,-0.00116998729283611,0.044777423070213374,0.7013337196963917
500,medium,slow,0.4,strong_recent,0.925,0.19466976344585418,0.9999938346147538,-32.21296284675598,True,Stage_3,1.0000000153289121,0.3198035746902228,0.08461412482138975,0.9274754627030344
500,medium,slow,0.4,strong_salient,0.95,0.22361877825856208,1.000000207066536,-31.05525715231895,True,Stage_3,1.0000001272243613,0.48877656756639487,0.060429884154981184,0.9485972474947572
500,medium,slow,0.4,weak_dense,0.825,0.308191230095923,0.9999687832196553,-27.671102124949293,True,Stage_3,0.9999999938230405,0.02733887944694143,0.04139160656331642,0.8255770136202074
500,medium,slow,0.4,weak_remote,0.7,0.3736203285640416,0.9414519995450974,-22.71326683924223,True,Stage_3,0.9965480290408143,-0.0011699870799978575,0.044777423070213374,0.6984749140722271
500,medium,slow,0.5,strong_recent,0.925,0.1946696724742651,0.9999938319921493,-32.212966380715365,True,Stage_3,1.0000000153289121,0.31980352524518973,0.08461412148069225,0.9274754564508796
500,medium,slow,0.5,strong_salient,0.95,0.22361877220869064,1.000000207066536,-31.05525739431381,True,Stage_3,1.0000001272243613,0.48877655694484723,0.06042988175520991,0.9485972461670638
500,medium,slow,0.5,weak_dense,0.825,0.308191230095923,0.9999687832196553,-27.671102124949293,True,Stage_3,0.9999999938230405,0.027338879424706104,0.04139160656331642,0.8255770136174281
500,medium,slow,0.5,weak_remote,0.7,0.3736203285640416,0.9414519995450974,-22.71326683924223,True,Stage_3,0.9872825328649135,-0.0011699866148332757,0.044777423070213374,0.6894642796023518
1000,high,fast,0.1,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,high,fast,0.1,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,high,fast,0.1,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,high,fast,0.1,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,high,fast,0.2,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,high,fast,0.2,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,high,fast,0.2,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,high,fast,0.2,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,high,fast,0.3,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,high,fast,0.3,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,high,fast,0.3,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,high,fast,0.3,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,high,fast,0.4,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,high,fast,0.4,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,high,fast,0.4,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,high,fast,0.4,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.9998366731464242,0.006388426835338279,0.08358379726865595,0.7554333227880299
1000,high,fast,0.5,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,high,fast,0.5,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,high,fast,0.5,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,high,fast,0.5,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.9988532485587056,0.006388426835338279,0.08358379726865595,0.754646583117855
1000,high,medium,0.1,strong_recent,0.95,0.19151431477069855,1.0000009565353394,-16.169732835292816,True,Stage_3,0.999999990785823,0.3971717571020128,0.06770783776213019,0.934575620764494
1000,high,medium,0.1,strong_salient,1.0,4.4135341730899975e-16,0.8356054376363754,-16.7121087527275,True,Stage_3,1.0000005019638272,0.6118681130806607,0.06360181424045874,0.966780643337965
1000,high,medium,0.1,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,high,medium,0.1,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526797844305,0.08330156570887637,0.7495148945144068
1000,high,medium,0.2,strong_recent,0.95,0.1915143141746521,1.0000009565353394,-16.169732847213744,True,Stage_3,0.999999990785823,0.3971717569033306,0.06770783768543498,0.9345756207346916
1000,high,medium,0.2,strong_salient,1.0,4.4135341730899975e-16,0.8356054376363754,-16.7121087527275,True,Stage_3,1.0000005019638272,0.6118681130806607,0.06360181424045874,0.966780643337965
1000,high,medium,0.2,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,high,medium,0.2,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526816056834,0.08330156570887637,0.7495148945171387
1000,high,medium,0.3,strong_recent,0.95,0.19151431280374526,1.0000009565353394,-16.16973287463188,True,Stage_3,0.999999990785823,0.3971717564463617,0.0677078375090363,0.9345756206661463
1000,high,medium,0.3,strong_salient,1.0,4.4135341730899975e-16,0.8356054375767707,-16.712108751535403,True,Stage_3,1.0000005019638272,0.6118681130607925,0.06360181425105926,0.9667806433349848
1000,high,medium,0.3,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,high,medium,0.3,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526822679574,0.08330156570887637,0.7495148945181321
1000,high,medium,0.4,strong_recent,0.95,0.19151431107521058,1.0000009565353394,-16.169732909202576,True,Stage_3,0.999999990785823,0.3971717558701835,0.06770783728662033,0.9345756205797195
1000,high,medium,0.4,strong_salient,1.0,4.4135341730899975e-16,0.8356054375171661,-16.71210875034331,True,Stage_3,1.0000005019638272,0.6118681130409241,0.06360181426166,0.9667806433320046
1000,high,medium,0.4,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,high,medium,0.4,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999004788557305,0.017231526840478184,0.08330156570887637,0.7493848400394743
1000,high,medium,0.5,strong_recent,0.95,0.19151430940628053,1.0000009565353394,-16.169732942581174,True,Stage_3,0.999999990785823,0.39717175531387344,0.067707837071874,0.934575620496273
1000,high,medium,0.5,strong_salient,1.0,4.4135341730899975e-16,0.8356054373979569,-16.712108747959128,True,Stage_3,1.0000005019638272,0.6118681130011878,0.06360181428286127,0.9667806433260441
1000,high,medium,0.5,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,high,medium,0.5,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9991963789599159,0.017231526854965425,0.08330156570887637,0.7486636823116182
1000,high,slow,0.1,strong_recent,0.95,0.19151431477069855,0.9999333412647248,-32.336761059761045,True,Stage_3,1.0000001196370407,0.4776259411096574,0.05919867371706977,0.9472032271832227
1000,high,slow,0.1,strong_salient,0.975,0.21753589999675751,0.8356054376363754,-24.722781505584717,True,Stage_3,1.0000002282278877,0.6106288788795472,0.04830008087261872,0.9638287616610526
1000,high,slow,0.1,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.036585132502050456,0.020717538074263575,0.8679230895835945
1000,high,slow,0.1,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.02569141146962841,0.04202492350983267,0.7543318075052152
1000,high,slow,0.2,strong_recent,0.95,0.1915143141746521,0.9999333412647248,-32.3367610836029,True,Stage_3,1.0000001196370407,0.4776259405970575,0.059198673592229745,0.9472032271191477
1000,high,slow,0.2,strong_salient,0.975,0.21753590002655984,0.8356054376363754,-24.72278150439262,True,Stage_3,1.0000002282278877,0.6106288788855077,0.04830008087419313,0.9638287616617978
1000,high,slow,0.2,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.0365851325002499,0.020717538074263575,0.8679230895833695
1000,high,slow,0.2,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.02569141149918238,0.04202492350983267,0.7543318075089094
1000,high,slow,0.3,strong_recent,0.95,0.19151431280374526,0.9999333412647248,-32.33676113843918,True,Stage_3,1.0000001196370407,0.47762593936920184,0.05919867328930439,0.9472032269656658
1000,high,slow,0.3,strong_salient,0.975,0.2175358997285366,0.8356054375767707,-24.722781513929366,True,Stage_3,1.0000002282278877,0.6106288788139822,0.048300080863962314,0.963828761652857
1000,high,slow,0.3,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.036585132502236724,0.020717538074263575,0.8679230895836179
1000,high,slow,0.3,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.025691411494215326,0.04202492350983267,0.7543318075082885
1000,high,slow,0.4,strong_recent,0.95,0.19151431107521058,0.9999333412647248,-32.336761207580565,True,Stage_3,1.0000001196370407,0.4776259373605253,0.05919867275854751,0.9472032267145811
1000,high,slow,0.4,strong_salient,0.975,0.2175358997285366,0.8356054375171661,-24.72278151154518,True,Stage_3,1.0000002282278877,0.6106288788020613,0.048300080869476014,0.9638287616513669
1000,high,slow,0.4,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.036585132502485074,0.020717538074263575,0.8679230895836489
1000,high,slow,0.4,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,0.9998509850950004,0.025691411503156025,0.04202492350983267,0.7542022486405757
1000,high,slow,0.5,strong_recent,0.95,0.19151430940628053,0.9999333410263062,-32.33676126480102,True,Stage_3,1.0000001196370407,0.4776259339749814,0.059198671800665514,0.9472032262913882
1000,high,slow,0.5,strong_salient,0.975,0.21753589940071105,0.8356054373979569,-24.722781519889832,True,Stage_3,1.0000002282278877,0.6106288787126541,0.04830008086318438,0.963828761640191
1000,high,slow,0.5,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.03658513250739004,0.020717538074263575,0.867923089584262
1000,high,slow,0.5,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,0.9988416734408492,0.025691411460687718,0.04202492350983267,0.7534144496611941
1000,low,fast,0.1,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,low,fast,0.1,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,low,fast,0.1,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,low,fast,0.1,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,low,fast,0.2,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,low,fast,0.2,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,low,fast,0.2,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,low,fast,0.2,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,low,fast,0.3,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,low,fast,0.3,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,low,fast,0.3,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,low,fast,0.3,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.999998383919398,0.006388426835338279,0.08358379726865595,0.755562691406409
1000,low,fast,0.4,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,low,fast,0.4,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,low,fast,0.4,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,low,fast,0.4,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.9998366731464242,0.006388426835338279,0.08358379726865595,0.7554333227880299
1000,low,fast,0.5,strong_recent,1.0,3.505756534367854e-16,1.0000009565353394,-10.00000956535339,True,Stage_3,1.000000169912974,0.5000004782676699,0.07999992347724605,0.9500001912593841
1000,low,fast,0.5,strong_salient,1.0,4.4135341730899975e-16,0.9999989016056061,-9.999989016056055,True,Stage_3,1.0000006460613675,0.4999994508028033,0.08000008787164803,0.950000420832634
1000,low,fast,0.5,weak_dense,0.9,0.005620234606166681,1.0000002552668255,-9.943800206606587,True,Stage_3,1.0000002166827517,0.0028101173030833588,0.0804521393610147,0.850562200772514
1000,low,fast,0.5,weak_remote,0.8,0.04286337766051292,0.9999866792360942,-9.571233015755812,True,Stage_3,0.9988532485587056,0.006388426835338279,0.08358379726865595,0.754646583117855
1000,low,medium,0.1,strong_recent,0.95,0.19151431477069855,1.0000009565353394,-16.169732835292816,True,Stage_3,0.999999990785823,0.3971717571020128,0.06770783776213019,0.934575620764494
1000,low,medium,0.1,strong_salient,1.0,4.4135341730899975e-16,0.8356054376363754,-16.7121087527275,True,Stage_3,1.0000005019638272,0.6118681130806607,0.06360181424045874,0.966780643337965
1000,low,medium,0.1,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,low,medium,0.1,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526797844305,0.08330156570887637,0.7495148945144068
1000,low,medium,0.2,strong_recent,0.95,0.1915143141746521,1.0000009565353394,-16.169732847213744,True,Stage_3,0.999999990785823,0.3971717569033306,0.06770783768543498,0.9345756207346916
1000,low,medium,0.2,strong_salient,1.0,4.4135341730899975e-16,0.8356054376363754,-16.7121087527275,True,Stage_3,1.0000005019638272,0.6118681130806607,0.06360181424045874,0.966780643337965
1000,low,medium,0.2,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,low,medium,0.2,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526816056834,0.08330156570887637,0.7495148945171387
1000,low,medium,0.3,strong_recent,0.95,0.19151431280374526,1.0000009565353394,-16.16973287463188,True,Stage_3,0.999999990785823,0.3971717564463617,0.0677078375090363,0.9345756206661463
1000,low,medium,0.3,strong_salient,1.0,4.4135341730899975e-16,0.8356054375767707,-16.712108751535403,True,Stage_3,1.0000005019638272,0.6118681130607925,0.06360181425105926,0.9667806433349848
1000,low,medium,0.3,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,low,medium,0.3,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999999931775607,0.017231526822679574,0.08330156570887637,0.7495148945181321
1000,low,medium,0.4,strong_recent,0.95,0.19151431107521058,1.0000009565353394,-16.169732909202576,True,Stage_3,0.999999990785823,0.3971717558701835,0.06770783728662033,0.9345756205797195
1000,low,medium,0.4,strong_salient,1.0,4.4135341730899975e-16,0.8356054375171661,-16.71210875034331,True,Stage_3,1.0000005019638272,0.6118681130409241,0.06360181426166,0.9667806433320046
1000,low,medium,0.4,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,low,medium,0.4,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9999004788557305,0.017231526840478184,0.08330156570887637,0.7493848400394743
1000,low,medium,0.5,strong_recent,0.95,0.19151430940628053,1.0000009565353394,-16.169732942581174,True,Stage_3,0.999999990785823,0.39717175531387344,0.067707837071874,0.934575620496273
1000,low,medium,0.5,strong_salient,1.0,4.4135341730899975e-16,0.8356054373979569,-16.712108747959128,True,Stage_3,1.0000005019638272,0.6118681130011878,0.06360181428286127,0.9667806433260441
1000,low,medium,0.5,weak_dense,0.9,0.005620234606166681,0.9996804229418437,-19.88120376671354,True,Stage_3,1.0000001588960488,0.021887757711319473,0.040239012153751696,0.8782673139034771
1000,low,medium,0.5,weak_remote,0.75,0.367905415798227,0.9999866792360942,-12.641625268757343,True,Stage_3,0.9991963789599159,0.017231526854965425,0.08330156570887637,0.7486636823116182
1000,low,slow,0.1,strong_recent,0.95,0.19151431477069855,0.9999333412647248,-32.336761059761045,True,Stage_3,1.0000001196370407,0.4776259411096574,0.05919867371706977,0.9472032271832227
1000,low,slow,0.1,strong_salient,0.975,0.21753589999675751,0.8356054376363754,-24.722781505584717,True,Stage_3,1.0000002282278877,0.6106288788795472,0.04830008087261872,0.9638287616610526
1000,low,slow,0.1,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.036585132502050456,0.020717538074263575,0.8679230895835945
1000,low,slow,0.1,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.02569141146962841,0.04202492350983267,0.7543318075052152
1000,low,slow,0.2,strong_recent,0.95,0.1915143141746521,0.9999333412647248,-32.3367610836029,True,Stage_3,1.0000001196370407,0.4776259405970575,0.059198673592229745,0.9472032271191477
1000,low,slow,0.2,strong_salient,0.975,0.21753590002655984,0.8356054376363754,-24.72278150439262,True,Stage_3,1.0000002282278877,0.6106288788855077,0.04830008087419313,0.9638287616617978
1000,low,slow,0.2,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.0365851325002499,0.020717538074263575,0.8679230895833695
1000,low,slow,0.2,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.02569141149918238,0.04202492350983267,0.7543318075089094
1000,low,slow,0.3,strong_recent,0.95,0.19151431280374526,0.9999333412647248,-32.33676113843918,True,Stage_3,1.0000001196370407,0.47762593936920184,0.05919867328930439,0.9472032269656658
1000,low,slow,0.3,strong_salient,0.975,0.2175358997285366,0.8356054375767707,-24.722781513929366,True,Stage_3,1.0000002282278877,0.6106288788139822,0.048300080863962314,0.963828761652857
1000,low,slow,0.3,weak_dense,0.875,0.034314754091203215,0.9996804229418437,-38.614626754025615,True,Stage_3,1.0000001697181373,0.036585132502236724,0.020717538074263575,0.8679230895836179
1000,low,slow,0.3,weak_remote,0.75,0.367905415798227,0.9996783836682638,-25.27091871480147,True,Stage_3,1.000000021683864,0.025691411494215326,0.04202492350983267,0.7543318075082885
1000,low,slow,0.4,strong_recent,0.95,0.19151431107521058,0.9999333412647248,-32.336761207580565,True,Stage_3,1.0000001196370407,0.4776259373605253,0.05919867275854751,0.9472032267145811
1000,low,slow,0.4,strong_salient,0.975,0.2175358997285366,0.8356054375171661,-24.72278151154518,True,Stage_3,1.0000002282278877,0.6106288788020613,0.048300080869476014,0.9638287616513669
